x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1149,1808,2481,2883,3333,3571,4000,4249,4536,4833
1166,1839,2437,2866,3365,3614,3985,4215,4557,4836
1156,1846,2388,2931,3351,3601,3950,4227,4527,4791
1181,1843,2412,2882,3401,3570,3968,4276,4582,4779
1200,1847,2420,2871,3395,3556,3957,4244,4514,4777
1220,1855,2411,2911,3383,3548,4036,4193,4503,4757
1196,1868,2396,2838,3381,3607,4001,4237,4542,4760
1170,1800,2393,2834,3379,3548,4009,4185,4520,4803
1149,1791,2351,2873,3333,3597,3930,4176,4488,4774
1166,1793,2408,2823,3402,3617,3909,4131,4575,4787
1179,1792,2392,2847,3334,3608,3880,4197,4600,4771
1202,1759,2310,2881,3355,3629,3996,4205,4554,4815
1195,1852,2299,2896,3315,3644,4027,4147,4582,4840
1195,1860,2375,2844,3387,3577,4012,4198,4561,4791
1164,1868,2337,2822,3340,3603,3964,4201,4522,4779
1152,1861,2350,2837,3338,3578,3955,4199,4554,4866
1170,1898,2391,2780,3405,3643,4004,4240,4602,4854
1160,1888,2368,2820,3374,3709,3939,4314,4560,4808
1163,1923,2403,2846,3363,3669,3964,4303,4568,4786
1127,1908,2356,2771,3280,3709,3989,4328,4619,4809
1124,1917,2364,2727,3399,3694,4018,4329,4662,4795
1107,1868,2350,2737,3395,3724,4000,4398,4658,4781
1145,1842,2404,2849,3433,3676,4054,4362,4699,4779
1142,1835,2431,2819,3360,3684,4080,4310,4683,4795
1140,1849,2383,2829,3380,3741,4030,4280,4633,4716
1155,1826,2385,2829,3352,3643,3984,4225,4626,4802
1170,1783,2385,2760,3331,3639,3990,4204,4622,4806
1147,1834,2404,2788,3335,3665,3964,4277,4616,4762
1135,1801,2373,2789,3373,3700,4016,4362,4600,4810
1135,1816,2429,2761,3364,3722,4021,4407,4525,4811
1160,1838,2417,2720,3399,3704,4051,4381,4489,4876
1189,1791,2434,2719,3365,3681,4042,4261,4449,4879
1134,1823,2392,2802,3321,3679,3997,4237,4448,4831
1130,1799,2389,2836,3326,3661,3948,4282,4439,4840
1123,1826,2406,2842,3318,3616,3945,4260,4527,4822
1129,1799,2370,2855,3295,3663,3939,4257,4559,4804
1116,1811,2386,2807,3311,3714,3985,4199,4542,4816
1162,1785,2373,2881,3312,3669,3942,4235,4580,4816
1135,1816,2384,2859,3298,3651,3926,4259,4526,4894
1132,1771,2316,2852,3315,3670,3898,4311,4564,4857
1122,1813,2337,2813,3256,3751,3871,4398,4494,4895
1105,1845,2366,2782,3294,3716,3876,4330,4531,4905
1139,1805,2354,2805,3238,3727,3925,4295,4562,4887
1151,1793,2357,2792,3221,3769,4015,4339,4541,4899
1139,1801,2405,2848,3278,3737,4085,4382,4540,4865
1129,1780,2390,2884,3265,3690,4074,4320,4524,4879
1129,1784,2363,2921,3294,3720,4045,4345,4616,4829
1117,1793,2387,2899,3293,3658,3953,4350,4590,4843
1101,1796,2433,2923,3325,3673,4002,4432,4562,4820
1079,1809,2413,2967,3285,3687,3996,4326,4576,4893
1114,1803,2429,2911,3295,3656,3948,4284,4558,4831
1099,1836,2419,2875,3354,3726,3979,4321,4557,4863
1094,1833,2418,2870,3324,3707,3950,4277,4548,4880
1122,1837,2396,2819,3379,3671,4016,4303,4599,4804
1153,1824,2406,2808,3325,3646,3959,4259,4582,4809
1163,1858,2375,2811,3256,3665,3950,4294,4511,4812
1186,1864,2334,2800,3280,3657,3922,4283,4517,4802
1178,1883,2307,2814,3245,3700,4005,4317,4500,4794
1167,1873,2317,2757,3243,3711,3989,4282,4548,4806
1150,1825,2318,2748,3226,3750,3978,4286,4540,4885
1146,1852,2365,2741,3241,3665,3938,4268,4578,4886
1128,1846,2348,2766,3283,3647,3962,4288,4611,4900
1169,1848,2354,2750,3322,3666,3991,4282,4567,4851
1149,1840,2415,2750,3342,3760,3987,4307,4587,4906
1141,1833,2399,2785,3300,3653,4010,4297,4574,4901
1119,1807,2411,2749,3234,3650,4026,4321,4688,4891
1123,1786,2427,2745,3194,3656,3991,4351,4694,4876
1127,1773,2436,2808,3243,3676,3966,4399,4709,4871
1164,1754,2437,2812,3260,3703,3933,4350,4646,4914
1143,1788,2479,2765,3243,3733,3962,4282,4639,4911
1130,1779,2446,2876,3243,3666,4077,4353,4542,4974
1112,1811,2407,2797,3267,3586,4105,4278,4578,4961
1137,1794,2378,2768,3314,3627,4104,4308,4565,4985
1119,1786,2369,2782,3345,3642,4085,4315,4543,4924
1132,1829,2341,2802,3341,3637,4077,4356,4523,4931
1133,1842,2310,2759,3322,3666,4011,4421,4556,4929
1121,1876,2324,2807,3347,3674,4080,4375,4608,4891
1125,1877,2369,2831,3417,3693,4018,4318,4556,4876
1129,1910,2382,2785,3462,3643,4009,4274,4651,4883
1142,1890,2425,2739,3388,3682,3992,4296,4544,4840
1124,1868,2402,2818,3395,3674,4062,4310,4618,4827
1156,1863,2407,2791,3366,3629,4007,4323,4541,4807
1129,1834,2374,2829,3277,3632,4014,4269,4571,4901
1141,1845,2377,2862,3298,3584,4032,4301,4541,4944
1104,1891,2363,2826,3356,3606,4093,4267,4477,4911
1100,1878,2360,2774,3304,3660,4034,4251,4539,4862
1130,1878,2326,2784,3324,3736,4008,4328,4549,4877
1111,1898,2351,2762,3383,3723,4035,4348,4569,4884
1123,1922,2375,2821,3341,3720,3923,4311,4627,4882
1129,1935,2392,2791,3317,3697,3874,4285,4591,4862
1132,1898,2421,2827,3333,3683,3875,4286,4646,4786
1153,1914,2429,2826,3339,3671,3914,4330,4582,4833
1147,1885,2400,2798,3233,3687,3969,4318,4565,4860
1150,1876,2377,2836,3261,3641,3912,4333,4573,4875
1118,1846,2369,2832,3250,3652,3964,4298,4521,4879
1116,1874,2323,2796,3337,3621,3963,4331,4555,4809
1111,1876,2352,2852,3373,3708,3961,4364,4521,4859
1126,1869,2326,2862,3325,3716,3916,4395,4486,4854
1116,1867,2357,2858,3339,3666,3965,4367,4529,4884
1110,1871,2427,2858,3336,3700,3929,4311,4617,4927
1102,1869,2391,2863,3365,3670,3947,4293,4553,4899
1098,1863,2414,2834,3305,3684,4040,4313,4651,4926
1115,1877,2404,2778,3304,3623,4055,4267,4567,4927
1120,1855,2384,2813,3317,3617,4105,4325,4586,4868
1120,1848,2434,2833,3329,3642,4145,4255,4510,4835
1112,1875,2393,2783,3347,3667,4165,4293,4583,4808
1099,1880,2439,2836,3315,3654,4082,4283,4643,4753
1127,1883,2442,2846,3285,3624,4105,4211,4612,4792
1120,1862,2445,2815,3330,3640,4134,4236,4673,4800
1125,1885,2414,2832,3311,3627,4092,4222,4686,4803
1119,1851,2435,2885,3348,3609,4119,4188,4614,4777
1109,1860,2408,2932,3344,3632,4066,4203,4636,4753
1099,1816,2414,2870,3402,3635,4088,4210,4642,4732
1117,1863,2456,2932,3333,3587,4096,4221,4652,4777
1122,1830,2383,2885,3318,3574,4047,4217,4620,4737
1146,1818,2347,2820,3345,3612,4017,4239,4600,4656
1140,1808,2381,2847,3333,3640,4030,4263,4630,4767
1199,1819,2330,2806,3370,3650,3969,4278,4611,4780
1171,1771,2392,2784,3362,3599,4042,4254,4605,4823
1146,1788,2414,2829,3291,3644,3915,4227,4649,4811
1153,1761,2398,2797,3298,3588,4025,4223,4584,4893
1109,1831,2385,2783,3265,3572,3992,4260,4526,4815
1134,1821,2363,2792,3232,3539,3974,4266,4576,4881
1140,1819,2364,2807,3264,3568,3993,4215,4557,4875
1120,1821,2363,2815,3237,3613,3931,4281,4512,4854
1118,1808,2385,2793,3256,3600,3885,4299,4544,4897
1130,1844,2362,2875,3317,3596,3902,4280,4586,4894
1137,1857,2372,2805,3320,3622,3892,4286,4537,4874
1121,1831,2427,2832,3285,3643,3969,4272,4556,4802
1121,1820,2362,2777,3301,3665,3946,4296,4532,4743
1134,1816,2384,2839,3331,3613,4015,4259,4600,4806
1140,1788,2415,2824,3372,3627,3978,4217,4627,4824
1149,1811,2394,2853,3393,3599,3990,4306,4619,4812
1133,1822,2404,2785,3430,3595,3984,4230,4666,4804
1146,1798,2381,2774,3408,3571,3988,4240,4561,4845
1136,1820,2405,2754,3349,3578,4006,4261,4577,4799
1158,1792,2401,2794,3437,3529,4023,4278,4587,4800
1175,1794,2403,2810,3411,3633,4052,4273,4580,4886
1155,1777,2392,2893,3394,3654,4155,4259,4558,4826
1151,1812,2404,2859,3384,3639,4078,4275,4525,4832
1156,1780,2433,2889,3314,3643,4062,4277,4558,4869
1174,1761,2355,2903,3339,3635,4043,4301,4552,4773
1121,1789,2447,2914,3380,3609,4066,4265,4587,4800
1151,1771,2403,2858,3358,3585,4032,4249,4622,4764
1181,1795,2435,2859,3337,3538,4051,4406,4555,4788
1143,1776,2413,2898,3384,3567,4025,4353,4564,4830
1140,1789,2352,2920,3359,3538,3975,4332,4607,4877
1122,1816,2379,2915,3415,3561,3968,4288,4594,4792
1134,1804,2383,2914,3354,3548,3966,4336,4577,4791
1115,1832,2418,2912,3367,3543,3967,4358,4557,4813
1105,1836,2396,2850,3402,3560,3947,4364,4560,4795
1093,1796,2420,2853,3412,3546,3951,4355,4584,4827
1108,1807,2494,2833,3360,3492,3975,4373,4521,4778
1143,1859,2469,2837,3318,3494,4007,4343,4517,4711
1158,1841,2388,2843,3354,3505,4030,4343,4516,4794
1111,1824,2382,2819,3331,3542,4054,4319,4585,4886
1128,1809,2387,2868,3353,3532,4073,4326,4497,4805
1115,1809,2383,2811,3397,3568,4029,4412,4457,4757
1131,1805,2365,2813,3325,3601,4007,4339,4402,4758
1131,1812,2363,2852,3358,3624,3950,4269,4461,4800
1143,1826,2311,2840,3436,3595,3971,4258,4527,4796
1158,1836,2323,2840,3381,3621,3997,4292,4586,4764
1182,1781,2290,2885,3359,3598,4058,4216,4566,4777
1157,1754,2286,2899,3377,3589,4002,4261,4547,4771
1133,1782,2272,2914,3341,3595,3969,4278,4533,4765
1143,1785,2348,2894,3329,3632,3927,4288,4515,4774
1159,1799,2396,2805,3355,3624,3899,4217,4548,4803
1121,1805,2367,2806,3335,3631,3918,4202,4448,4794
1119,1808,2361,2840,3294,3648,3944,4162,4489,4873
1116,1836,2299,2865,3315,3669,3972,4099,4506,4851
1126,1838,2294,2807,3277,3619,4024,4105,4474,4912
1122,1861,2306,2849,3331,3629,3974,4116,4528,4854
1104,1832,2316,2887,3294,3567,3963,4166,4502,4853
1141,1829,2340,2845,3336,3566,3985,4112,4469,4808
1116,1780,2349,2850,3329,3583,4080,4095,4487,4812
1112,1814,2411,2903,3305,3629,3990,4183,4487,4810
1111,1796,2301,2950,3370,3647,4028,4157,4541,4826
1115,1777,2356,2946,3395,3712,4021,4220,4572,4813
1120,1781,2421,2949,3369,3701,4052,4275,4553,4872
1135,1790,2375,2986,3358,3671,4043,4258,4595,4843
1118,1807,2374,2974,3380,3722,3959,4239,4475,4880
1116,1769,2415,2897,3369,3679,4000,4245,4469,4872
1113,1831,2426,2886,3314,3746,3984,4209,4518,4825
1135,1828,2406,2961,3313,3707,4041,4231,4587,4828
1148,1790,2441,2951,3284,3695,4072,4295,4505,4808
1169,1798,2392,2930,3355,3695,4074,4357,4532,4827
1130,1786,2428,2925,3336,3723,4063,4386,4503,4866
1142,1836,2491,2945,3334,3665,4035,4353,4561,4821
1170,1820,2441,2908,3369,3712,4046,4324,4488,4828
1156,1813,2490,2863,3314,3733,4128,4278,4489,4804
1117,1829,2457,2865,3364,3690,4071,4254,4553,4853
1129,1811,2399,2904,3292,3706,4019,4235,4580,4846
1100,1807,2489,2892,3288,3676,3998,4316,4624,4898
1117,1833,2452,2901,3273,3621,4088,4237,4622,4862
1095,1882,2388,2981,3347,3615,3979,4252,4570,4886
1114,1856,2444,2918,3321,3649,4045,4257,4532,4883
1175,1858,2434,2933,3317,3677,4025,4339,4529,4818
1146,1882,2414,2882,3320,3659,4092,4333,4576,4880
1140,1848,2463,2916,3299,3666,4080,4301,4593,4842
1148,1856,2439,2916,3288,3660,4102,4331,4481,4844
1116,1814,2445,2843,3244,3696,4096,4328,4474,4833
1135,1834,2441,2858,3283,3698,4038,4296,4463,4849
1148,1835,2421,2864,3305,3626,4047,4287,4514,4812
1118,1819,2402,2884,3249,3599,4025,4260,4503,4872
1109,1855,2373,2848,3236,3596,4061,4246,4435,4845
1143,1849,2404,2778,3255,3590,4071,4224,4564,4828
1140,1807,2427,2831,3299,3633,4064,4195,4530,4838
1149,1800,2409,2811,3305,3663,4031,4251,4561,4793
1104,1763,2442,2801,3330,3630,4098,4218,4592,4884
1118,1815,2449,2892,3357,3691,4040,4272,4612,4866
1153,1794,2455,2900,3345,3630,4038,4226,4546,4879
1127,1748,2442,3021,3314,3600,4000,4248,4463,4837
1130,1777,2385,2915,3338,3600,3945,4221,4500,4842
1115,1796,2348,2902,3304,3547,4038,4168,4492,4818
1144,1786,2325,2899,3256,3600,4053,4126,4480,4790
1138,1769,2339,2910,3286,3599,4015,4170,4459,4763
1112,1800,2356,2884,3232,3594,4055,4212,4394,4749
1133,1793,2343,2878,3270,3594,4035,4220,4452,4735
1159,1818,2351,2821,3242,3664,4038,4264,4460,4791
1169,1803,2338,2827,3217,3584,4068,4182,4512,4808
1144,1810,2370,2851,3183,3638,4035,4200,4534,4779
1169,1821,2383,2880,3182,3575,4048,4141,4463,4792
1149,1824,2441,2933,3198,3608,4059,4168,4512,4777
1175,1860,2467,2929,3245,3528,4051,4215,4636,4815
1158,1837,2439,2899,3214,3594,4002,4133,4612,4823
1174,1856,2414,2895,3230,3576,3933,4225,4650,4836
1171,1849,2371,2843,3218,3568,3945,4220,4647,4795
1199,1887,2390,2941,3268,3593,3977,4217,4672,4820
1183,1850,2398,2883,3278,3544,3938,4217,4668,4817
1179,1824,2366,2806,3275,3629,3919,4191,4683,4743
1191,1878,2399,2843,3277,3614,3994,4172,4678,4761
1156,1873,2399,2834,3314,3588,4035,4249,4590,4790
1177,1848,2388,2863,3339,3583,4028,4267,4598,4838
1169,1840,2386,2850,3308,3594,4041,4351,4540,4855
1160,1841,2377,2822,3277,3586,4065,4308,4575,4820
1191,1873,2386,2808,3250,3570,4059,4294,4559,4755
1187,1842,2398,2848,3250,3660,4120,4296,4501,4708
1194,1811,2390,2845,3274,3727,4086,4340,4447,4690
1185,1808,2374,2841,3242,3688,4022,4304,4504,4706
1183,1818,2377,2832,3265,3685,4032,4304,4549,4665
1165,1799,2351,2834,3299,3670,4020,4267,4562,4752
1149,1809,2338,2826,3317,3706,4023,4220,4566,4785
1144,1816,2349,2812,3328,3669,3963,4198,4534,4722
1129,1824,2368,2813,3326,3668,3977,4216,4645,4742
1115,1849,2394,2782,3261,3631,4021,4235,4634,4828
1128,1833,2392,2828,3272,3699,4058,4321,4614,4889
1131,1835,2362,2852,3268,3657,4035,4275,4649,4793
1127,1873,2358,2851,3256,3673,4023,4246,4625,4777
1139,1908,2391,2858,3270,3650,4025,4262,4602,4774
1172,1869,2443,2885,3257,3680,3968,4270,4575,4736
1158,1875,2417,2918,3196,3688,3991,4219,4621,4738
1161,1855,2416,2878,3233,3683,3966,4191,4557,4804
1163,1828,2426,2847,3238,3748,3950,4225,4587,4758
1161,1820,2433,2873,3270,3776,3958,4193,4545,4771
1165,1840,2397,2843,3277,3764,4008,4236,4531,4758
1174,1887,2374,2884,3348,3759,4030,4221,4639,4883
1171,1863,2347,2857,3308,3655,3981,4240,4640,4824
1176,1881,2354,2857,3342,3771,3961,4285,4653,4780
1206,1868,2355,2904,3318,3696,3931,4260,4635,4820
1199,1859,2403,2949,3268,3709,3977,4248,4582,4872
1186,1870,2434,2894,3245,3710,3964,4266,4558,4799
1201,1850,2454,2886,3184,3653,4024,4333,4551,4816
1214,1858,2506,2871,3248,3705,4024,4331,4583,4832
1183,1823,2536,2846,3282,3684,3934,4318,4592,4839
1159,1855,2473,2851,3251,3670,4006,4338,4570,4767
1181,1830,2436,2897,3258,3675,3959,4317,4597,4793
1188,1866,2405,2852,3207,3650,3954,4365,4539,4879
1229,1830,2423,2833,3234,3633,3888,4289,4559,4892
1233,1822,2427,2806,3197,3656,3901,4252,4576,4873
1188,1818,2488,2810,3253,3618,3925,4284,4574,4800
1185,1850,2497,2832,3232,3621,3967,4256,4499,4853
1204,1819,2508,2830,3260,3608,4019,4304,4527,4884
1173,1813,2468,2849,3241,3585,3993,4298,4469,4886
1179,1864,2423,2827,3260,3636,4016,4324,4486,4831
1228,1823,2448,2851,3235,3663,3979,4308,4589,4858
1238,1855,2399,2897,3210,3624,3967,4257,4605,4901
1260,1848,2378,2880,3210,3598,4010,4205,4619,4794
1226,1898,2412,2893,3232,3653,4025,4220,4569,4808
1195,1881,2399,2880,3253,3709,4034,4226,4585,4814
1164,1899,2380,2881,3224,3716,4017,4248,4573,4874
1183,1878,2425,2890,3146,3676,4055,4289,4526,4845
1174,1828,2418,2886,3232,3670,4087,4213,4544,4928
1162,1846,2421,2865,3236,3674,4082,4286,4509,4849
1173,1830,2417,2986,3259,3666,4085,4203,4519,4855
1207,1846,2524,2911,3225,3723,4033,4299,4477,4860
1182,1864,2472,2867,3246,3749,4069,4272,4543,4822
1210,1825,2468,2861,3251,3697,4039,4333,4498,4769
1188,1841,2390,2931,3272,3631,4091,4313,4486,4774
1183,1807,2383,2960,3274,3698,4089,4287,4507,4832
1170,1836,2352,2964,3307,3656,4068,4224,4528,4856
1126,1798,2387,2951,3346,3681,4085,4198,4508,4948
1120,1862,2408,2970,3291,3652,4059,4243,4517,4951
1136,1856,2384,2958,3305,3664,3994,4231,4536,4965
1127,1886,2428,2904,3252,3622,3962,4266,4518,4871
1136,1897,2421,2962,3258,3666,3951,4261,4467,4843
1171,1849,2338,2920,3236,3663,3977,4306,4549,4867
1137,1806,2378,2873,3256,3677,3958,4261,4575,4871
1140,1834,2358,2840,3265,3651,3893,4217,4550,4804
1128,1855,2354,2897,3265,3631,3896,4222,4546,4864
1191,1812,2376,2934,3267,3683,3901,4269,4554,4900
1197,1830,2361,2905,3357,3685,3918,4264,4596,4815
1218,1861,2341,2898,3314,3632,3980,4205,4597,4868
1192,1885,2342,2927,3290,3636,4006,4286,4547,4863
1175,1889,2342,2948,3283,3627,3915,4245,4531,4908
1161,1894,2367,2935,3259,3696,3923,4222,4545,4817
1164,1889,2358,2902,3270,3661,3986,4254,4481,4899
1163,1866,2350,2969,3262,3623,4018,4276,4597,4791
1174,1866,2441,2984,3227,3555,3965,4305,4579,4747
1150,1858,2452,2992,3270,3519,3990,4340,4659,4764
1153,1865,2453,2951,3276,3530,3979,4387,4571,4808
1184,1834,2439,2927,3296,3528,3843,4371,4562,4813
1152,1870,2405,2894,3220,3534,3887,4349,4574,4867
1133,1845,2440,2890,3256,3531,3975,4298,4590,4828
1126,1834,2421,2860,3277,3536,4013,4377,4540,4862
1113,1828,2391,2810,3324,3577,3992,4352,4563,4830
1141,1827,2378,2800,3321,3629,3967,4337,4612,4809
1125,1837,2454,2827,3344,3662,3996,4312,4590,4884
1120,1819,2449,2824,3295,3606,3978,4333,4665,4903
1123,1830,2458,2814,3315,3619,3966,4265,4633,4855
1102,1846,2461,2804,3319,3630,3916,4220,4640,4860
1104,1852,2443,2779,3348,3601,3982,4264,4636,4844
1122,1829,2426,2806,3279,3544,4002,4258,4527,4855
1111,1838,2432,2772,3263,3526,3974,4203,4543,4861
1117,1810,2447,2839,3336,3601,4044,4230,4590,4831
1109,1803,2404,2859,3291,3605,4089,4201,4548,4842
1104,1840,2411,2854,3291,3639,4022,4210,4508,4913
1090,1847,2388,2828,3292,3694,4112,4254,4500,4862
1107,1817,2382,2796,3329,3659,4007,4260,4515,4893
1109,1844,2379,2855,3338,3668,3946,4372,4530,4913
1132,1825,2336,2869,3302,3627,4016,4360,4545,4866
1120,1888,2350,2854,3258,3664,3997,4305,4509,4898
1130,1896,2386,2810,3304,3670,4018,4341,4581,4873
1140,1868,2326,2887,3280,3682,4023,4320,4600,4936
1143,1833,2336,2847,3349,3676,3953,4261,4596,4839
1155,1817,2341,2859,3327,3676,3969,4265,4579,4890
1143,1823,2412,2876,3290,3655,3991,4244,4542,4933
1175,1813,2389,2848,3291,3631,4022,4235,4590,4923
1146,1779,2413,2838,3310,3665,4047,4226,4565,4909
1161,1800,2394,2856,3269,3650,4013,4281,4531,4852
1150,1818,2367,2891,3305,3660,4054,4353,4544,4875
1108,1795,2342,2888,3292,3596,3980,4319,4566,4888
1116,1841,2346,2869,3305,3647,3921,4282,4562,4850
1171,1830,2359,2858,3246,3675,3965,4287,4633,4852
1161,1834,2346,2843,3253,3690,4001,4296,4582,4802
1180,1824,2337,2850,3276,3724,3983,4251,4615,4700
1196,1854,2347,2846,3284,3797,3981,4299,4593,4676
1185,1877,2308,2853,3234,3729,3934,4249,4610,4784
1200,1914,2304,2862,3219,3717,4006,4309,4556,4773
1210,1878,2327,2874,3268,3675,3899,4201,4665,4806
1200,1870,2350,2881,3293,3668,3903,4301,4746,4802
1169,1903,2361,2862,3322,3664,3895,4239,4599,4801
1151,1864,2380,2897,3327,3664,3942,4213,4588,4812
1148,1830,2382,2891,3287,3690,3952,4223,4538,4904
1148,1834,2376,2849,3286,3730,3938,4221,4557,4855
1168,1806,2317,2863,3271,3765,3964,4323,4530,4820
1159,1772,2379,2805,3292,3737,3911,4286,4464,4794
1200,1776,2365,2831,3247,3714,3975,4254,4496,4853
1178,1738,2405,2818,3224,3650,3984,4258,4513,4863
1167,1776,2388,2869,3299,3636,4008,4224,4564,4900
1167,1802,2366,2839,3263,3577,4014,4227,4557,4883
1162,1756,2379,2869,3263,3593,4053,4261,4573,4935
1156,1804,2416,2761,3280,3618,4035,4254,4573,4860
1134,1848,2389,2778,3260,3673,4026,4240,4540,4862
1126,1811,2386,2789,3292,3670,4055,4217,4587,4845
1146,1838,2389,2795,3329,3680,4028,4244,4600,4890
1117,1860,2379,2777,3347,3686,4045,4263,4559,4826
1125,1863,2426,2740,3337,3646,3966,4237,4559,4817
1103,1853,2414,2688,3357,3635,3977,4224,4550,4811
1125,1851,2402,2716,3375,3611,3980,4266,4579,4821
1134,1835,2425,2748,3352,3608,4090,4307,4553,4836
1166,1829,2444,2759,3284,3571,4062,4319,4529,4855
1136,1833,2467,2779,3280,3609,4033,4331,4532,4898
1126,1814,2485,2831,3311,3590,3980,4306,4496,4880
1134,1762,2450,2802,3348,3605,3961,4346,4531,4829
1168,1729,2424,2785,3389,3587,4022,4308,4498,4860
1158,1784,2391,2828,3319,3603,4071,4295,4511,4786
1184,1775,2360,2839,3344,3557,4063,4328,4465,4766
1135,1788,2400,2861,3338,3619,3990,4263,4557,4856
1159,1859,2385,2862,3356,3566,3962,4297,4536,4849
1159,1859,2361,2889,3296,3552,3933,4283,4505,4784
1167,1815,2381,2864,3312,3582,3894,4248,4531,4817
1154,1822,2389,2856,3220,3632,3922,4269,4566,4769
1137,1856,2393,2918,3248,3600,3929,4325,4591,4833
1171,1859,2402,2940,3209,3604,3931,4299,4576,4814
1158,1863,2380,2924,3226,3561,3893,4292,4619,4845
1159,1824,2382,2894,3205,3611,3871,4365,4636,4885
1173,1817,2382,2945,3233,3530,3819,4312,4722,4922
1143,1793,2395,2879,3301,3529,3905,4353,4679,4845
1143,1823,2414,2878,3273,3539,3941,4307,4597,4812
1153,1821,2437,2874,3342,3586,3975,4312,4657,4813
1094,1802,2392,2844,3299,3568,3936,4242,4611,4873
1100,1784,2357,2870,3242,3580,3904,4214,4617,4828
1168,1785,2371,2903,3303,3562,3885,4205,4652,4868
1165,1790,2404,2892,3334,3593,3889,4205,4600,4859
1130,1842,2398,2903,3291,3652,3839,4187,4653,4839
1137,1818,2363,2915,3226,3631,3856,4276,4616,4864
1124,1847,2362,2868,3223,3561,3879,4286,4578,4878
1137,1852,2399,2882,3258,3615,3901,4297,4654,4908
1148,1837,2397,2874,3231,3666,3921,4305,4643,4824
1146,1861,2411,2872,3193,3658,3891,4352,4661,4790
1173,1876,2414,2835,3142,3608,3958,4320,4653,4789
1118,1860,2473,2826,3156,3623,3987,4301,4598,4749
1089,1835,2447,2883,3203,3614,4008,4290,4601,4785
1103,1845,2446,2854,3238,3607,3981,4334,4596,4899
1128,1803,2400,2809,3230,3610,3960,4335,4642,4844
1123,1871,2431,2816,3133,3574,3965,4314,4625,4873
1153,1823,2456,2864,3198,3523,4045,4289,4629,4803
1108,1828,2446,2811,3168,3562,4006,4314,4673,4892
1115,1844,2432,2898,3228,3556,4024,4321,4695,4779
1124,1847,2447,2917,3291,3557,4037,4229,4692,4771
1125,1855,2507,2907,3301,3595,4019,4257,4664,4838
1105,1854,2428,2929,3338,3535,4005,4298,4694,4798
1129,1840,2451,2886,3272,3540,3967,4291,4661,4794
1120,1844,2433,2910,3261,3584,3949,4287,4581,4822
1115,1833,2449,2829,3213,3595,3967,4266,4625,4823
1109,1818,2394,2851,3240,3575,3909,4231,4618,4793
1077,1819,2417,2885,3236,3626,4031,4226,4663,4764
1121,1807,2457,2876,3244,3599,4007,4308,4665,4703
1109,1814,2449,2867,3231,3624,4014,4317,4715,4761
1083,1802,2382,2841,3258,3692,4006,4273,4665,4761
1079,1813,2420,2860,3299,3696,3973,4352,4678,4762
1109,1818,2458,2838,3198,3770,3992,4347,4663,4798
1149,1812,2416,2891,3226,3739,3928,4314,4703,4779
1118,1813,2389,2866,3277,3736,3965,4296,4691,4816
1105,1816,2431,2899,3251,3707,3954,4381,4760,4836
1168,1854,2394,2904,3216,3793,3983,4379,4737,4847
1161,1838,2433,2861,3252,3753,3993,4351,4744,4797
1157,1823,2428,2868,3244,3750,3923,4372,4731,4793
1165,1813,2446,2890,3244,3764,3993,4412,4768,4778
1181,1818,2489,2893,3252,3730,3976,4429,4701,4783
1183,1842,2484,2865,3273,3664,3986,4353,4665,4833
1180,1816,2494,2827,3281,3631,3989,4357,4639,4834
1171,1816,2494,2863,3285,3569,4055,4377,4608,4873
1163,1831,2468,2834,3267,3499,4055,4365,4611,4778
1159,1851,2446,2799,3269,3637,3977,4271,4586,4751
1167,1829,2456,2802,3255,3684,3961,4310,4619,4741
1190,1824,2431,2774,3268,3687,3909,4245,4656,4823
1159,1829,2412,2836,3280,3675,3942,4239,4659,4784
1163,1844,2432,2822,3266,3652,3897,4200,4664,4776
